Date,001M,002M,003M,006M,009M,012M,018M,024M,036M,048M,060M,084M,120M,180M,240M,300M,360M
20150414,0.021110023,0.009621435,0.017141848,0.089484464,0.154843569,0.223730992,0.374437502,0.530749831,0.859197464,1.125963671,1.346482843,1.675947662,1.909014139,2.166263229,2.348685873,2.471180198,2.542461384
20150415,0.023716807,0.008876321,0.012707976,0.079963077,0.14548459,0.211755752,0.358287396,0.513793924,0.837435573,1.104163251,1.32436681,1.657102983,1.899314708,2.162278115,2.34526731,2.467841924,2.539391559
20150416,0.025908196,0.013484093,0.018321815,0.082996949,0.149067345,0.21584603,0.352575419,0.50062894,0.819826119,1.087417889,1.310474252,1.649631299,1.901604385,2.176823255,2.36948673,2.498601197,2.573584026
20150417,0.018827257,0.012461157,0.020261542,0.078682006,0.150413277,0.224220879,0.374016737,0.527501063,0.843383333,1.105789442,1.318105669,1.644469373,1.877901231,2.138104919,2.322454862,2.447335102,2.519616501
20150420,0.011947924,0.005769004,0.01554806,0.078812726,0.153353088,0.229519079,0.385053335,0.540426524,0.855187006,1.114448074,1.330006388,1.658978979,1.901755246,2.170532871,2.360483746,2.487835211,2.561171019
20150421,0.008451621,0.009254882,0.0221797,0.094661857,0.156221469,0.22445152,0.382989099,0.54072632,0.854621632,1.121333401,1.343652204,1.675788374,1.920817459,2.189583541,2.378915643,2.50562819,2.579132186
20150422,0.009514465,0.010957998,0.022874942,0.0902584,0.163660959,0.240023484,0.403571522,0.569545851,0.899250297,1.177196567,1.406233104,1.748813374,1.989658147,2.260534884,2.452974878,2.58229055,2.657085223
20150423,0.009226977,0.011102456,0.023515659,0.093491345,0.160122084,0.23344042,0.390581226,0.552192459,0.878828883,1.152089975,1.379170079,1.724665991,1.969312173,2.244750014,2.44098849,2.572927208,2.648972621
20150424,0.009072601,0.010624735,0.023506672,0.094300729,0.163613531,0.234353645,0.37922925,0.529167865,0.838646828,1.108554663,1.330357565,1.675147823,1.9224251,2.200067461,2.397078646,2.530214735,2.606846049
20150427,0.007166199,0.002820639,0.016393516,0.094326093,0.166612661,0.239703905,0.388762555,0.542987858,0.864007571,1.131373693,1.353474589,1.691762637,1.933698544,2.207230494,2.402726895,2.53400569,2.609130248
20150428,-0.0018897,-0.000355492,0.01206048,0.0792575,0.161412309,0.2421687,0.400394111,0.56280608,0.906814806,1.187344639,1.418078002,1.765641756,2.015202873,2.293018267,2.489988302,2.621719935,2.697658121
20150429,-0.028867236,-0.017537085,-0.002541498,0.059639771,0.147042195,0.232016602,0.393089646,0.558880296,0.903485062,1.185329623,1.422368576,1.797028553,2.050312436,2.333821111,2.533806279,2.667638349,2.744780345
20150430,-0.012156064,-0.006040814,0.003955455,0.042160688,0.136115587,0.231597934,0.401384147,0.568020334,0.912375842,1.192734462,1.426201134,1.790411355,2.043483654,2.324872828,2.523645359,2.656751399,2.733275775
20150501,0.002122734,-0.00188684,0.004201915,0.046852738,0.1435477,0.239569072,0.421604382,0.598930314,0.961633733,1.260196231,1.500740614,1.87298822,2.124816743,2.40660181,2.605770386,2.739841682,2.816664414
20150504,0.002161843,0.000177025,0.003276664,0.02924289,0.13247766,0.234460924,0.428205959,0.603969469,0.960656489,1.257115714,1.504685779,1.887578748,2.154771047,2.447238702,2.651250804,2.786760796,2.864175053
20150505,0.001441387,-0.002045928,0.007623789,0.07027397,0.154995797,0.240441603,0.439572126,0.63298009,1.006317881,1.304973445,1.552340827,1.933036409,2.19521696,2.483904973,2.68669829,2.821524039,2.898946253
20150506,0.017831686,0.004609423,0.010806043,0.089297644,0.167098117,0.255078346,0.448572056,0.644373783,1.027668476,1.335257726,1.588861922,1.98319345,2.25235068,2.550200661,2.758321468,2.896692356,2.976094782
20150507,0.002555156,-0.001826805,0.010500751,0.083613964,0.161183303,0.249283285,0.444820782,0.639784969,1.028471461,1.324495372,1.565004356,1.937315601,2.190121173,2.477105963,2.681789385,2.818802253,2.897006555
20150508,0.002389396,-0.001010147,0.010962515,0.081537554,0.155489395,0.235222969,0.412820251,0.583038667,0.947578232,1.248816255,1.49421027,1.883091315,2.160943013,2.461998302,2.669520103,2.80794619,2.887265454
20150511,0.001844408,-0.00179504,0.011712965,0.08562007,0.161953776,0.246176587,0.440977082,0.628855645,1.021562371,1.341826688,1.605806229,2.00958911,2.289427322,2.593505991,2.803680994,2.942522701,3.021553637
20150512,0.006612272,0.001693243,0.012706479,0.085662971,0.164515993,0.241475382,0.425718882,0.613713071,0.996002128,1.307936935,1.569049629,1.976680574,2.259643102,2.565108961,2.776015625,2.915235983,2.995047774
20150513,0.008465545,0.007408616,0.018412874,0.088867934,0.157390068,0.234754109,0.409374599,0.592540189,0.967908019,1.295095968,1.573502353,2.008114253,2.303081242,2.621470129,2.839387792,2.983084103,3.065452092
20150514,0.007788356,0.003298354,0.015738231,0.088198251,0.147692669,0.217679213,0.385506089,0.559160103,0.919698364,1.239088436,1.513991748,1.947772554,2.228638074,2.550437455,2.783526698,2.939726827,3.028402128
20150515,0.003160784,0.003260061,0.016266403,0.08481498,0.144453271,0.214738829,0.382911345,0.553979439,0.906267558,1.214950323,1.471681364,1.876531219,2.144275765,2.456501773,2.685445026,2.841108246,2.932370319
20150518,0.002075963,-0.000581403,0.011118506,0.074661448,0.142211091,0.221687474,0.41423988,0.596339496,0.968810798,1.282578195,1.547591081,1.960349548,2.233097291,2.549813215,2.781666901,2.937750387,3.028758257
20150519,0.006819222,0.002384051,0.012706479,0.080510552,0.149666451,0.229085251,0.43753272,0.638719649,1.021066686,1.343864505,1.613705652,2.020532585,2.28698436,2.598548956,2.82822755,2.982972809,3.073592565
20150520,0.01853371,0.0117974,0.018290977,0.078239254,0.140975829,0.222056231,0.415326692,0.60908463,0.982941988,1.298897871,1.563637318,1.973037004,2.247380743,2.565811538,2.797881975,2.954208073,3.045900727
20150521,0.017552448,0.007515333,0.015217715,0.077797191,0.137504856,0.215831512,0.408618817,0.595379469,0.954480575,1.26489834,1.524787251,1.919737304,2.190713984,2.507588029,2.740320947,2.897514255,2.989446509
20150522,0.00813267,0.004494723,0.017003236,0.08765486,0.153431016,0.237359396,0.450356113,0.6412806,1.011191401,1.321951333,1.576573593,1.95834851,2.211256665,2.515037084,2.742328556,2.896288068,2.985345002
20150525,0.00720982,0.004018848,0.01651745,0.086260642,0.151622013,0.235616538,0.449770356,0.641305019,1.011191463,1.321951057,1.576573052,1.958348116,2.211256572,2.515037135,2.742328578,2.896288066,2.985345527
20150526,0.007289602,0.004790002,0.016524606,0.078827051,0.164963139,0.252210869,0.455787424,0.644924332,0.991092953,1.289907062,1.535571902,1.89872162,2.141842539,2.438571184,2.662475765,2.814679349,2.903370905
20150527,0.00076105,-0.004059653,0.00835175,0.088500546,0.170294386,0.263559167,0.459872195,0.651238183,1.000981901,1.300941041,1.545797091,1.901903574,2.131658617,2.418605827,2.637200583,2.786211447,2.873038627
20150528,0.01197218,-0.000551,0.004499851,0.062256148,0.158600891,0.259294012,0.449392708,0.63079099,0.970432741,1.263822491,1.511822318,1.894753026,2.138775532,2.433999718,2.654630397,2.804623021,2.892217279
20150529,0.001964212,-0.004575748,0.005442122,0.068291074,0.160545376,0.254871349,0.435378227,0.608234615,0.940611171,1.239001465,1.485564192,1.867134141,2.12635483,2.427985841,2.648868068,2.799083401,2.886743869
20150601,0.001787368,-0.002792461,0.004919614,0.053192136,0.151611915,0.255200572,0.458987514,0.648643047,0.998829309,1.29662129,1.545771551,1.926398917,2.182563273,2.481843311,2.701969061,2.850547993,2.936770711
20150602,0.01088499,0.000692,0.00775015,0.069089816,0.158444702,0.256210981,0.465891512,0.661543243,1.023055261,1.34009345,1.606211969,2.004863981,2.264118806,2.563184622,2.781893185,2.929059473,3.0150106
20150603,0.013534144,0.007230542,0.01337509,0.064822121,0.159310211,0.266519443,0.47673784,0.680777058,1.06625136,1.404956457,1.686379334,2.107475754,2.363759757,2.658507641,2.871824076,3.015289562,3.099173669
20150604,0.015578265,0.007315808,0.015879112,0.073485669,0.16662123,0.265460789,0.469918897,0.66786834,1.042372474,1.369190389,1.64163198,2.051993608,2.308042806,2.601353649,2.813733351,2.95671508,3.040168251
20150605,0.01136472,0.010270052,0.021257793,0.08226265,0.175243246,0.279633732,0.504703188,0.719525028,1.119287962,1.464461169,1.741629191,2.157379406,2.407691871,2.690939346,2.893711765,3.030694903,3.110645676
20150608,0.014199668,0.006293121,0.016259592,0.079637701,0.168535427,0.268456241,0.484142051,0.692731364,1.091672752,1.429908667,1.708126929,2.121930607,2.382623162,2.677143942,2.888192797,3.029392532,3.111333311
20150609,0.007054263,0.002390783,0.012917084,0.079253615,0.167405623,0.270683698,0.511920997,0.734513362,1.134421742,1.475020843,1.756276877,2.172818687,2.437590387,2.731771302,2.940853367,3.080246559,3.161759122
20150610,0.008634051,0.006291825,0.018810163,0.095531227,0.177583536,0.280794454,0.518568343,0.741455942,1.13671628,1.492958236,1.788245676,2.211768306,2.482146828,2.77995024,2.988519019,3.12734256,3.208654267
20150611,-0.002062848,-0.001488503,0.016674283,0.104601021,0.184581254,0.27948563,0.5117661,0.728104789,1.109864624,1.449786412,1.729842876,2.126820752,2.378106106,2.665431125,2.872632833,3.011889798,3.092965515
20150612,0.002610837,-0.001034853,0.014701642,0.100435443,0.183115589,0.283217219,0.523114517,0.744302197,1.136883348,1.477676326,1.750213879,2.146256759,2.393676487,2.677324831,2.881644725,3.019821152,3.100123303
20150615,-0.002746976,-0.004727205,0.012908184,0.100217397,0.180268667,0.276900667,0.507040968,0.721027877,1.109984627,1.438233099,1.708340726,2.103540753,2.358053214,2.64976652,2.860391851,3.001583266,3.083185642
20150616,-0.003364802,-0.008297548,0.00775015,0.104830481,0.18410813,0.277150799,0.502976687,0.709704753,1.082464105,1.40167302,1.668110664,2.063191083,2.312619175,2.60275977,2.815040351,2.957795894,3.040687431
20150617,-0.002958393,-0.009122298,0.003437896,0.095527392,0.172204666,0.265386855,0.473924206,0.671792084,1.033859824,1.359948981,1.634842629,2.049417154,2.32017473,2.630770403,2.854090837,3.003730487,3.090667511
20150618,-0.007703726,-0.007920686,0.005231279,0.073343646,0.156441753,0.249719129,0.45777547,0.654754044,1.018870822,1.352416736,1.635938505,2.065617825,2.337929761,2.653744739,2.882671714,3.036249377,3.125038798
20150619,-0.002856143,-0.004638616,0.004997186,0.058848129,0.152932759,0.252400542,0.453303288,0.640875709,0.99194022,1.315665751,1.583761202,1.993941592,2.264195394,2.577718555,2.804707438,2.957985697,3.046527871
20150622,-0.016235816,-0.00730288,0.005189496,0.054356695,0.156746395,0.264913088,0.482673444,0.68395666,1.060569926,1.397064301,1.679936635,2.1046739,2.375899333,2.689739755,2.916751433,3.068530016,3.155722598
20150623,-0.016301309,-0.009613546,0.00775015,0.084298466,0.181678,0.286170256,0.510717675,0.70918192,1.075578304,1.418297032,1.708834691,2.138889462,2.411504957,2.725111213,2.951755455,3.103077113,3.190533368
20150624,-0.002827168,-0.006888829,0.003244188,0.079663341,0.182890344,0.294432514,0.487639825,0.674056023,1.050722849,1.393662193,1.679860791,2.105482219,2.371147955,2.680723319,2.90476245,3.054973571,3.141821038
20150625,-0.017639568,-0.010428092,0.00507467,0.068834434,0.179478398,0.288636406,0.488897807,0.681686616,1.070346497,1.413579883,1.70311005,2.138773677,2.411972715,2.720295517,2.939274867,3.0853767,3.169940012
20150626,-0.003067716,-0.006525489,0.005752605,0.075056269,0.181613232,0.291914285,0.506337313,0.711344383,1.102664905,1.458564735,1.751821462,2.198336717,2.475656851,2.784483102,3.002170957,3.147911358,3.232137822
20150629,-0.012428108,-0.010860937,0.007632853,0.09266566,0.179532724,0.269867066,0.453573321,0.634802633,0.996967137,1.335201717,1.62254974,2.05292137,2.330205697,2.64210783,2.864254157,3.012286962,3.097407374
20150630,-0.009251816,-0.011041021,0.00770803,0.121500716,0.194186443,0.27580753,0.46492925,0.649538701,1.023035398,1.361635607,1.649092872,2.081727194,2.358752186,2.668498266,2.888888499,3.035606166,3.120518256
20150701,0.008228527,0.004197218,0.018897428,0.120809228,0.198716628,0.288199257,0.492974197,0.694246984,1.081102764,1.420285116,1.706392691,2.149482562,2.426235796,2.739582747,2.961885875,3.109993263,3.195623868
20150702,0.002303325,-0.008308535,0.006454257,0.104532345,0.178170136,0.260622658,0.443618454,0.629505738,1.006292,1.342997708,1.631583693,2.086980445,2.385962632,2.713435934,2.941119016,3.091915521,3.179161155
20150703,0.001061473,-0.009039335,0.007358495,0.106867982,0.18036101,0.261601603,0.448878305,0.635218886,1.011926932,1.351988679,1.636476866,2.088474775,2.389555726,2.716716342,2.942952414,3.093470779,3.18045415
20150706,0.002554713,0.00194402,0.017381567,0.095895069,0.170128627,0.250246709,0.427686157,0.598208477,0.959139953,1.283905051,1.562685942,2.001471742,2.293841721,2.617048307,2.844042739,2.994621928,3.08112954
20150707,0.002583176,0.001879206,0.012846882,0.075403882,0.159383172,0.246516083,0.423601227,0.598751993,0.952620363,1.276271778,1.553519091,1.980557725,2.267663958,2.584068294,2.806658333,2.95442904,3.039910453
20150708,0.01300232,0.005571457,0.013447037,0.083861662,0.160425153,0.238744308,0.391602517,0.553679878,0.898627534,1.219901737,1.496024666,1.917309209,2.203410925,2.52058408,2.743188419,2.891403632,2.97721394
20150709,0.012600765,0.005440911,0.016414848,0.083491481,0.161234334,0.244768292,0.42097014,0.597112954,0.957704129,1.300550579,1.593820332,2.029692642,2.329938129,2.655978777,2.881650565,3.03101164,3.11732507
20150710,0.011841199,0.000174498,0.011443903,0.091438464,0.177985146,0.269658869,0.465329572,0.652386087,1.02100846,1.372796765,1.665810789,2.105504493,2.405726499,2.729323448,2.951409815,3.098856844,3.183962409
20150713,0.0076374,-0.014287481,-0.002677432,0.091867769,0.179818441,0.276131121,0.499616822,0.694064954,1.074204454,1.427960619,1.726855317,2.165361368,2.460247322,2.779625792,3.000016045,3.145237962,3.228579145
20150714,0.005272226,-0.002664205,0.010277439,0.101251141,0.182113038,0.26995618,0.46969605,0.658529186,1.029269272,1.374341711,1.668818362,2.10635505,2.409199202,2.734312332,2.958065295,3.105321035,3.19042278
20150715,0.022792999,0.005849399,0.013653207,0.11169771,0.184729607,0.26859016,0.459332982,0.645311159,1.009988594,1.349283174,1.636716738,2.066182465,2.361543302,2.682524843,2.903870419,3.050193535,3.134780277
20150716,0.022502698,0.009791301,0.02162617,0.111249283,0.189886591,0.279668797,0.482885965,0.674763917,1.040126576,1.380171503,1.664787831,2.076950357,2.359589577,2.668235119,2.882417836,3.024400339,3.106274346
20150717,0.022749297,0.009283935,0.022755361,0.117478056,0.197579081,0.28791004,0.49527772,0.688179871,1.054018459,1.401853196,1.683090173,2.083829035,2.357271037,2.656165008,2.86330277,3.001561019,3.081211061
20150720,0.021075917,0.010691296,0.029406306,0.138217408,0.220793695,0.314314649,0.536460093,0.729956897,1.098818885,1.43860969,1.719724233,2.11977579,2.381233104,2.672846403,2.878187443,3.014634501,3.092651347
20150721,0.021787504,0.012427088,0.028264236,0.137470283,0.226644175,0.318837513,0.519390152,0.705709944,1.057939825,1.389653179,1.66792427,2.067798326,2.335646982,2.632972613,2.842432942,2.981532879,3.061589268
20150722,0.03427634,0.022964685,0.034282735,0.137054986,0.239200583,0.340805206,0.543173259,0.733610122,1.086395375,1.414702834,1.686170852,2.074839878,2.333877711,2.622364145,2.824623868,2.959301834,3.036947284
20150723,0.033229694,0.022774106,0.037809381,0.136159296,0.232168707,0.329535431,0.533700003,0.719912457,1.063296947,1.383802076,1.648809604,2.026212277,2.279087399,2.561481938,2.76052188,2.893391138,2.969797619
20150724,0.034607342,0.023899297,0.038791047,0.13894518,0.232735943,0.327261741,0.525354989,0.706494986,1.04775046,1.373026195,1.636169189,2.016729583,2.275377744,2.559369837,2.756744429,2.888858301,2.964862411
20150727,0.036133588,0.023433753,0.038961573,0.138226092,0.226639259,0.315951485,0.508476264,0.677813872,1.009238415,1.320802004,1.580984364,1.960287537,2.231476483,2.52444421,2.726462583,2.860154813,2.936811118
20150728,0.038026009,0.032717276,0.048822567,0.147808919,0.236848462,0.327344378,0.522745404,0.70152751,1.032638834,1.344872132,1.607955878,1.993892206,2.263257636,2.554989702,2.757053493,2.890796613,2.967919323
20150729,0.051145801,0.040694482,0.052257399,0.152251008,0.24117733,0.332272883,0.522952621,0.705664856,1.045527602,1.365989,1.633451814,2.027512414,2.298878988,2.590919001,2.790679829,2.922812064,2.999167529
20150730,0.048846823,0.054035879,0.074578345,0.156778015,0.258839059,0.357423271,0.551349226,0.729220966,1.06209937,1.363832931,1.620964466,2.012243744,2.272059585,2.552342591,2.744892939,2.872573994,2.946199517
20150731,0.032783205,0.050104698,0.070377923,0.153933589,0.239948485,0.328111794,0.501608575,0.66519762,0.986801927,1.28466929,1.532454499,1.916376582,2.197123566,2.495378967,2.69827702,2.833192469,2.910875618
20150803,0.029714761,0.051453224,0.074879159,0.155840883,0.243254784,0.332473701,0.510337263,0.670107509,0.993531589,1.278170853,1.520041373,1.895510128,2.164560581,2.453309089,2.651859158,2.783255413,2.858481988
20150804,0.04927248,0.055220831,0.08009937,0.183690121,0.279375162,0.375542898,0.56575437,0.742638842,1.079464506,1.366785767,1.607676081,1.973522623,2.236259948,2.514394632,2.704407143,2.829853484,2.902308394
20150805,0.054845329,0.05331944,0.076127611,0.204709155,0.290759398,0.38502931,0.55903059,0.736138821,1.095806003,1.39897931,1.648843036,2.025762034,2.283984212,2.560783624,2.749968177,2.875223802,2.947520833
20150806,0.032136948,0.02039855,0.045273541,0.188176271,0.27448367,0.357951424,0.533043562,0.709512822,1.0751289,1.372206793,1.615306944,1.982342522,2.23631872,2.510290185,2.699005264,2.824296919,2.896341387
20150807,0.034028294,0.043927754,0.073835089,0.222503408,0.299978567,0.380931699,0.556982235,0.72834372,1.071562988,1.352731636,1.577839462,1.925449108,2.179575235,2.449583149,2.633282203,2.755773235,2.826273415
20150810,0.023324309,0.041760692,0.083110996,0.241778634,0.312969529,0.389438322,0.565048419,0.733736333,1.093299706,1.381017953,1.617572444,1.980313839,2.242859446,2.519423951,2.706734946,2.830158845,2.900846233
20150811,0.047992576,0.072141384,0.10594472,0.230193799,0.300325019,0.373374881,0.529903819,0.689733852,1.020869444,1.298977846,1.532067633,1.890890188,2.158996693,2.436758653,2.623397175,2.746129031,2.817113792
20150812,0.062614087,0.073442796,0.10202693,0.232437894,0.299581469,0.377772468,0.524497439,0.680684966,1.012102712,1.293824076,1.531100745,1.89809098,2.16646116,2.451557192,2.645076499,2.772987694,2.846708389
20150813,0.052672006,0.064211534,0.100993891,0.242131776,0.321064734,0.39889765,0.560469544,0.722217896,1.058590448,1.343965263,1.581796797,1.939589738,2.180599484,2.45426006,2.652131243,2.785414639,2.861460643
20150814,0.034603319,0.058637466,0.095504164,0.248651646,0.32715227,0.407299249,0.57438317,0.739801114,1.082362528,1.37367496,1.60783154,1.958369048,2.195940571,2.457610878,2.642900841,2.768507131,2.843041164
20150817,0.022357672,0.035444442,0.075411321,0.242238289,0.3213838,0.400365115,0.568495776,0.724489749,1.065552405,1.34660983,1.578986155,1.927868079,2.166027264,2.430047515,2.618388024,2.745144443,2.819908724
20150818,0.021809867,0.03076818,0.069762165,0.250891683,0.325216566,0.401547196,0.576334905,0.741374671,1.069955949,1.353276043,1.591081571,1.947272777,2.190439556,2.459311133,2.651307095,2.780359904,2.85691851
20150819,0.040180878,0.02262908,0.045581863,0.231254392,0.312177147,0.391229086,0.532263777,0.678763098,1.000004785,1.279079258,1.513472244,1.871702431,2.124982958,2.405487044,2.60453381,2.738468138,2.817948822
20150820,-0.002284406,-0.009405525,0.026162911,0.214695798,0.30477827,0.379971094,0.526047471,0.673651732,0.990026593,1.258464467,1.482571566,1.823436308,2.068508837,2.341874204,2.537510383,2.669605512,2.747775131
20150821,0.00780266,0.000672256,0.032404393,0.20226501,0.287244811,0.361779851,0.495470995,0.635331779,0.949781602,1.221331787,1.443571802,1.788092067,2.038988008,2.317453667,2.515557452,2.649896461,2.729290067
20150824,0.010620855,-0.001182973,0.031226531,0.200327533,0.265837596,0.326807758,0.457197853,0.590863107,0.900340925,1.160073453,1.384591377,1.751273728,2.006119102,2.29718354,2.508613833,2.651404074,2.735017137
20150825,0.031299607,0.028529886,0.057452695,0.204417675,0.27101071,0.33563662,0.480134959,0.628279268,0.936868556,1.203592103,1.435633335,1.810538461,2.072988084,2.366580838,2.577385545,2.719099626,2.802690458
20150826,0.02616306,0.029435189,0.05684141,0.209741155,0.279316014,0.356195494,0.513982837,0.672193587,0.984151848,1.259278821,1.500350378,1.900921307,2.174837659,2.480949279,2.698572734,2.844550555,2.930576002
20150827,0.007970163,0.022034536,0.060188398,0.208730418,0.288226471,0.360691471,0.527226237,0.687013601,0.997975316,1.259000004,1.493936612,1.90765288,2.18369184,2.485529978,2.697311825,2.838939047,2.922458051
20150828,0.014734225,0.027373207,0.063707236,0.24134623,0.313117402,0.381868059,0.551482367,0.714488271,1.032086598,1.289473665,1.50959103,1.904691126,2.180695067,2.479157978,2.687339606,2.827856624,2.91032121
20150831,-0.001634856,-0.026138929,0.011802297,0.238316443,0.319745271,0.393618871,0.565540289,0.740150756,1.07059489,1.324564442,1.547463067,1.947310736,2.218302215,2.518597795,2.732469212,2.875624217,2.959001631
20150901,0.00282607,-0.001138046,0.036414526,0.255799439,0.318980362,0.377677422,0.53910566,0.713151285,1.026187956,1.270486742,1.48823704,1.8839822,2.153692635,2.459275401,2.679658625,2.827659395,2.914333804
20150902,0.007291906,-0.01475454,0.012848396,0.246845956,0.302107546,0.364087692,0.534161181,0.716341779,1.030960043,1.283793153,1.509907514,1.913510287,2.185113512,2.493817219,2.715746889,2.864473129,2.951591285
20150903,0.007566087,-0.009227013,0.019997787,0.23274071,0.296365841,0.357941216,0.529525406,0.699481996,1.002924378,1.257508935,1.484624839,1.884518346,2.161126804,2.472801839,2.695753244,2.845374553,2.933067445
20150904,0.005493797,-0.001221204,0.040483942,0.25153501,0.31053475,0.373709284,0.546616178,0.715151113,1.008356442,1.25231821,1.470862669,1.855486931,2.127424944,2.43301434,2.651884266,2.798621481,2.88397322
20150907,0.004622088,-0.001887005,0.039342509,0.247427192,0.306847484,0.370815458,0.545589446,0.715163722,1.008356496,1.252317903,1.470862098,1.855487028,2.127424515,2.433013869,2.651883927,2.798621296,2.883974254
20150908,0.006187616,-0.002141979,0.042061181,0.253871009,0.317152763,0.385320482,0.565395947,0.74631399,1.054109423,1.301555093,1.521831672,1.907834255,2.184928311,2.495277145,2.717531161,2.866248868,2.95318063
20150909,0.020590458,-0.003623129,0.028267554,0.257038253,0.320424018,0.390391384,0.572770614,0.753230683,1.052917249,1.309125102,1.535491322,1.919838806,2.202610094,2.512204873,2.728978376,2.87358593,2.958467423
20150910,0.017303526,-0.008743541,0.020157619,0.253248199,0.326901087,0.394246645,0.574762104,0.744370162,1.049172881,1.317512342,1.552464823,1.935780481,2.223791366,2.535502089,2.752436625,2.896848687,2.981478622
20150911,0.023214489,0.003683256,0.037276938,0.244230571,0.319301152,0.391131365,0.554827999,0.719174762,1.025325874,1.292839178,1.520140445,1.895591317,2.192302288,2.506872241,2.722125282,2.865680067,2.949910984
20150914,0.009045533,-0.001295087,0.035941089,0.232897871,0.320726375,0.402015413,0.575330704,0.73981145,1.032997453,1.290608682,1.517477681,1.891200779,2.186630225,2.503565699,2.722838265,2.868232671,2.952971627
20150915,0.019577255,0.019021543,0.057011063,0.270924411,0.387327794,0.48184771,0.653739247,0.821644846,1.119389023,1.384259072,1.618036711,1.998589001,2.288290499,2.604924698,2.827278187,2.974977489,3.061222352
20150916,0.000467197,0.015405117,0.053968779,0.241750196,0.366164302,0.474629415,0.655475722,0.8291297,1.126444481,1.38643716,1.617206432,2.008432307,2.295587707,2.614081304,2.838321096,2.987735458,3.074869986
20150917,-0.02373345,-0.023920954,-0.001298563,0.131016342,0.256981095,0.360118092,0.537781692,0.696320533,0.984422466,1.249900272,1.489023049,1.893765253,2.194434793,2.524816572,2.756591439,2.910893128,3.00073493
20150918,-0.020659644,-0.028325517,-0.009023712,0.10046241,0.236374001,0.353201932,0.534238518,0.696958951,0.981154597,1.233828874,1.456283137,1.846244453,2.140259178,2.464558365,2.692302603,2.845023568,2.933830839
20150921,-0.016887598,-0.023049076,-0.009421175,0.070456051,0.226613086,0.36078568,0.555838824,0.72708461,1.02498977,1.277924695,1.506175196,1.906063034,2.205982711,2.537676893,2.771319561,2.926616514,3.016353305
20150922,-0.0184987,-0.020250828,-0.003509834,0.092720562,0.229115314,0.348496617,0.531636543,0.698238118,0.978759479,1.2212126,1.442760938,1.832948405,2.1403007,2.471017927,2.700596236,2.852677079,2.941441536
20150923,-0.033698099,-0.014569739,0.007708939,0.088997919,0.221364662,0.343417456,0.522747746,0.694002952,0.996645902,1.241586884,1.46139877,1.856704464,2.156028016,2.480865122,2.706181352,2.85585732,2.943243785
20150924,-0.033084039,-0.017610095,0.006067299,0.085108426,0.219469081,0.331924336,0.511288809,0.673713578,0.978768967,1.223644031,1.442780038,1.834728943,2.133684768,2.456566937,2.680322867,2.828984237,2.915635403
20150925,-0.02853977,-0.032000865,-0.015098173,0.074716588,0.218611323,0.340706658,0.521026136,0.688214992,0.996968721,1.251607731,1.471160774,1.859325587,2.170124302,2.497271849,2.719436304,2.867020404,2.953136987
20150928,-0.022165853,-0.015801194,0.000842691,0.074919613,0.215573105,0.334277078,0.505783381,0.665770789,0.968548641,1.206611905,1.417838786,1.794592489,2.103673113,2.427366091,2.647098436,2.792010709,2.876323306
20150929,-0.012606876,-0.022701003,-0.008668881,0.092803852,0.227640371,0.339605763,0.49798829,0.650539891,0.935313793,1.167825199,1.377379863,1.751125523,2.06084342,2.390293399,2.61720826,2.767324124,2.854909049
20150930,-0.019425171,-0.025683888,-0.012855214,0.07031996,0.212516959,0.33436387,0.48941128,0.630057194,0.91040742,1.146161295,1.358667051,1.739524223,2.047391598,2.381062752,2.612460396,2.766161994,2.855644932
20151001,-0.024385098,-0.033684465,-0.02031142,0.074841488,0.205962886,0.313565004,0.489994081,0.644921075,0.924217736,1.156577179,1.367231133,1.748274391,2.047373712,2.376682602,2.608086688,2.762360552,2.851756053
20151002,-0.028379682,-0.015744403,0.000231836,0.059012447,0.15792754,0.252967694,0.425753211,0.582301372,0.856420401,1.090295313,1.299807016,1.687562532,2.006337947,2.348034225,2.583090815,2.739705938,2.830590196
20151005,-0.022504304,-0.017401962,-0.004890862,0.049427629,0.1566973,0.259157548,0.444346781,0.608799246,0.893888731,1.129907986,1.347042232,1.741867412,2.068048396,2.414085419,2.651058058,2.806980217,2.896920296
20151006,-0.019011035,-0.015909482,-0.002583317,0.063826666,0.158970968,0.254462584,0.439748756,0.610610771,0.890082098,1.118858023,1.329778939,1.714099714,2.044280255,2.390278705,2.625887227,2.780628581,2.870697485
20151007,-0.00317915,-0.010492404,-0.001935927,0.070012679,0.168137284,0.271940998,0.463387301,0.633690868,0.917064238,1.157959576,1.375441275,1.757423442,2.078867184,2.420135928,2.652740884,2.805921883,2.895053912
20151008,-0.002707425,-0.007028692,0.00537137,0.078779161,0.170238255,0.26622705,0.464118764,0.640974394,0.932700912,1.180564678,1.401887481,1.787488592,2.115662932,2.460916652,2.694678821,2.848632205,2.938234978
20151009,0.001397638,-0.0053309,0.006386236,0.076295308,0.178781581,0.27965353,0.473688257,0.646767917,0.947414874,1.191945109,1.405710974,1.779815142,2.101560313,2.442325008,2.67493542,2.828585887,2.917146536
20151012,0.001132296,-0.005341969,0.006235341,0.075080851,0.17676201,0.277537333,0.472886381,0.646781405,0.947413798,1.191944532,1.405710902,1.779815086,2.101560108,2.442324827,2.674935266,2.828585775,2.917149153
